segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,167.420101,-44.679904,11454.058600,0.000000,48.000000,45.000000,123.817001,8.631000,3000.000000,3000.000000
1,167.449822,-44.663286,11454.058600,0.000000,48.000000,45.000000,123.817001,8.325000,3000.000000,3000.000000
1,167.479526,-44.646659,11454.058600,0.000000,48.000000,45.000000,126.672997,8.079000,3000.000000,3000.000000
1,167.509213,-44.630024,11454.058600,0.000000,48.000000,45.000000,126.672997,7.898000,3000.000000,3000.000000
1,167.538883,-44.613381,11454.058600,0.000000,48.000000,45.000000,87.471001,7.788000,3000.000000,3000.000000
1,167.108493,-44.877168,13575.378900,0.000000,48.000000,45.000000,125.876999,14.017000,3000.000000,3000.000000
1,167.138403,-44.860642,13575.378900,0.000000,48.000000,45.000000,123.741997,13.364000,3000.000000,3000.000000
1,167.168296,-44.844107,13575.378900,0.000000,48.000000,45.000000,122.028999,12.723000,3000.000000,3000.000000
1,167.198171,-44.827563,13575.378900,0.000000,48.000000,45.000000,123.817001,12.096000,3000.000000,3000.000000
1,167.228030,-44.811011,13575.378900,0.000000,48.000000,45.000000,123.817001,11.485000,3000.000000,3000.000000
1,167.257872,-44.794450,13575.378900,0.040000,48.000000,45.000000,122.113998,11.149000,3000.000000,3000.000000
1,167.287697,-44.777880,13575.378900,0.090000,48.000000,45.000000,122.113998,10.578000,3000.000000,3000.000000
1,167.317506,-44.761302,13575.378900,0.150000,48.000000,45.000000,122.113998,10.033000,3000.000000,3000.000000
1,167.347297,-44.744714,13575.378900,0.170000,48.000000,45.000000,122.113998,9.519000,3000.000000,3000.000000
1,167.377072,-44.728119,13575.378900,0.130000,48.000000,45.000000,122.113998,9.039000,3000.000000,3000.000000
1,167.406830,-44.711514,13575.378900,0.070000,48.000000,45.000000,122.113998,8.602000,3000.000000,3000.000000
1,167.436571,-44.694901,13575.378900,0.020000,48.000000,45.000000,122.113998,8.213000,3000.000000,3000.000000
1,167.466295,-44.678279,13575.378900,0.000000,48.000000,45.000000,123.817001,7.623000,3000.000000,3000.000000
1,167.496003,-44.661648,13575.378900,0.000000,48.000000,45.000000,126.672997,7.353000,3000.000000,3000.000000
1,167.525693,-44.645009,13575.378900,0.000000,48.000000,45.000000,126.672997,7.155000,3000.000000,3000.000000
1,167.555367,-44.628361,13575.378900,0.000000,48.000000,45.000000,126.672997,7.033000,3000.000000,3000.000000
1,167.124928,-44.892208,15696.699200,0.000000,48.000000,45.000000,122.223000,13.654000,3000.000000,3000.000000
1,167.154842,-44.875678,15696.699200,0.000000,48.000000,45.000000,123.817001,12.983000,3000.000000,3000.000000
1,167.184738,-44.859139,15696.699200,0.000000,48.000000,45.000000,123.817001,12.322000,3000.000000,3000.000000
1,167.214618,-44.842592,15696.699200,0.040000,48.000000,45.000000,122.113998,11.930000,3000.000000,3000.000000
1,167.244481,-44.826035,15696.699200,0.140000,48.000000,45.000000,122.113998,11.296000,3000.000000,3000.000000
1,167.274327,-44.809470,15696.699200,0.380000,48.000000,45.000000,122.113998,10.678000,3000.000000,3000.000000
1,167.304156,-44.792896,15696.699200,0.700000,48.000000,45.000000,122.113998,10.080000,3000.000000,3000.000000
1,167.333968,-44.776313,15696.699200,0.860000,48.000000,45.000000,122.113998,9.505000,3000.000000,3000.000000
1,167.363764,-44.759722,15696.699200,0.730000,48.000000,45.000000,122.113998,8.960000,3000.000000,3000.000000
1,167.393542,-44.743122,15696.699200,0.420000,48.000000,45.000000,122.113998,8.448000,3000.000000,3000.000000
1,167.423304,-44.726513,15696.699200,0.170000,48.000000,45.000000,122.113998,7.977000,3000.000000,3000.000000
1,167.453049,-44.709896,15696.699200,0.040000,48.000000,45.000000,122.113998,7.554000,3000.000000,3000.000000
1,167.482777,-44.693270,15696.699200,0.000000,48.000000,45.000000,123.817001,6.933000,3000.000000,3000.000000
1,167.512488,-44.676635,15696.699200,0.000000,48.000000,45.000000,126.672997,6.635000,3000.000000,3000.000000
1,167.542183,-44.659992,15696.699200,0.000000,48.000000,45.000000,126.672997,6.415000,3000.000000,3000.000000
1,167.571860,-44.643340,15696.699200,0.000000,48.000000,45.000000,126.672997,6.279000,3000.000000,3000.000000
