segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,172.261261,-43.589882,1477.310000,5.357550,76.250000,80.000000,165.953000,nan,1000.000000,1000.000000
1,172.261490,-43.591423,2462.120000,6.272980,76.250000,80.000000,163.340000,nan,1000.000000,1000.000000
1,172.261734,-43.592960,3446.930000,5.680250,76.250000,80.000000,167.389000,nan,1000.000000,1000.000000
1,172.261963,-43.594498,4431.740000,4.642740,76.250000,80.000000,170.882000,nan,1000.000000,1000.000000
1,172.262207,-43.596039,5416.540000,3.694700,76.250000,80.000000,168.549000,nan,1000.000000,1000.000000
1,172.262436,-43.597580,6401.350000,3.068780,76.250000,80.000000,158.298000,nan,1000.000000,1000.000000
1,172.262680,-43.599117,7386.160000,2.786810,76.250000,80.000000,145.657000,nan,1000.000000,1000.000000
1,172.262909,-43.600655,8370.970000,2.565450,76.250000,80.000000,139.332000,nan,1000.000000,1000.000000
1,172.263153,-43.602196,9355.770000,2.217220,76.250000,80.000000,145.001000,nan,1000.000000,1000.000000
1,172.263397,-43.603733,10340.600000,2.198800,76.250000,80.000000,163.810000,nan,1000.000000,1000.000000
1,172.273163,-43.587364,492.504000,3.351350,91.020000,80.000000,171.411000,nan,1000.000000,1000.000000
1,172.273224,-43.588924,1477.310000,5.043430,91.020000,80.000000,162.042000,nan,1000.000000,1000.000000
1,172.273285,-43.590485,2462.120000,5.307490,91.020000,80.000000,162.775000,nan,1000.000000,1000.000000
1,172.273331,-43.592045,3446.930000,4.650240,91.020000,80.000000,167.740000,nan,1000.000000,1000.000000
1,172.273376,-43.593605,4431.740000,3.803660,91.020000,80.000000,171.819000,nan,1000.000000,1000.000000
1,172.273438,-43.595161,5416.540000,3.094940,91.020000,80.000000,169.916000,nan,1000.000000,1000.000000
1,172.273499,-43.596725,6401.350000,2.660050,91.020000,80.000000,160.246000,nan,1000.000000,1000.000000
1,172.273544,-43.598282,7386.160000,2.507860,91.020000,80.000000,148.273000,nan,1000.000000,1000.000000
1,172.273590,-43.599842,8370.970000,2.424010,91.020000,80.000000,141.830000,nan,1000.000000,1000.000000
1,172.273651,-43.601402,9355.770000,2.239980,91.020000,80.000000,145.040000,nan,1000.000000,1000.000000
1,172.273712,-43.602962,10340.600000,2.200460,91.020000,80.000000,158.849000,nan,1000.000000,1000.000000
1,172.285614,-43.587139,492.504000,2.898730,86.100000,80.000000,170.052000,nan,1000.000000,1000.000000
1,172.285767,-43.588696,1477.310000,3.763900,86.100000,80.000000,165.809000,nan,1000.000000,1000.000000
1,172.285904,-43.590256,2462.120000,3.785110,86.100000,80.000000,166.653000,nan,1000.000000,1000.000000
