segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,178.909545,-37.219490,25234.850000,0.830000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.903100,-37.174822,25234.850000,0.920000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.896662,-37.130155,25234.850000,0.900000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.890232,-37.085485,25234.850000,0.760000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.883807,-37.040818,25234.850000,0.550000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.877390,-36.996150,25234.850000,0.320000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.870985,-36.951485,25234.850000,0.140000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.864585,-36.906820,25234.850000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.858190,-36.862153,25234.850000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.851805,-36.817490,25234.850000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.845427,-36.772825,25234.850000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.889027,-37.447655,23524.750000,0.050000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.882573,-37.402985,23524.750000,0.160000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.876125,-37.358313,23524.750000,0.320000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.869687,-37.313643,23524.750000,0.510000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.863257,-37.268975,23524.750000,0.690000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.856832,-37.224305,23524.750000,0.810000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.850417,-37.179635,23524.750000,0.840000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.844012,-37.134965,23524.750000,0.770000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.837613,-37.090292,23524.750000,0.610000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.831220,-37.045620,23524.750000,0.400000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.824835,-37.000950,23524.750000,0.200000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.818460,-36.956283,23524.750000,0.070000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.812093,-36.911615,23524.750000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.805727,-36.866945,23524.750000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.799372,-36.822277,23524.750000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.793027,-36.777610,23524.750000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.836148,-37.452462,21814.650000,0.060000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.829725,-37.407790,21814.650000,0.170000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.823312,-37.363115,21814.650000,0.320000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.816907,-37.318440,21814.650000,0.480000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.810507,-37.273767,21814.650000,0.600000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.804115,-37.229095,21814.650000,0.660000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.797730,-37.184422,21814.650000,0.640000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.791355,-37.139750,21814.650000,0.540000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.784987,-37.095075,21814.650000,0.390000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.778627,-37.050400,21814.650000,0.230000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.772273,-37.005727,21814.650000,0.100000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.765928,-36.961055,21814.650000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.759592,-36.916385,21814.650000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.753260,-36.871713,21814.650000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.746935,-36.827040,21814.650000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.740620,-36.782370,21814.650000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.783263,-37.457245,20104.550000,0.060000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.776872,-37.412567,20104.550000,0.150000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.770492,-37.367890,20104.550000,0.260000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.764118,-37.323215,20104.550000,0.360000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.757748,-37.278540,20104.550000,0.410000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.751387,-37.233863,20104.550000,0.420000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.745035,-37.189185,20104.550000,0.370000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.738690,-37.144510,20104.550000,0.290000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.732355,-37.099835,20104.550000,0.190000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.726027,-37.055157,20104.550000,0.090000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.719703,-37.010480,20104.550000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.713388,-36.965805,20104.550000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.707082,-36.921132,20104.550000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.700783,-36.876458,20104.550000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.694490,-36.831783,20104.550000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.688205,-36.787108,20104.550000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.730372,-37.462005,18394.450000,0.050000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.724013,-37.417322,18394.450000,0.110000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.717662,-37.372640,18394.450000,0.170000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.711320,-37.327962,18394.450000,0.200000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.704983,-37.283285,18394.450000,0.210000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.698653,-37.238605,18394.450000,0.180000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.692332,-37.193925,18394.450000,0.140000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.686020,-37.149248,18394.450000,0.090000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.679715,-37.104570,18394.450000,0.050000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.673418,-37.059890,18394.450000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.667125,-37.015210,18394.450000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.660842,-36.970532,18394.450000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.654567,-36.925855,18394.450000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.648298,-36.881177,18394.450000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.642038,-36.836500,18394.450000,0.040000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.635785,-36.791823,18394.450000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.677477,-37.466740,16684.350000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.671148,-37.422055,16684.350000,0.050000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.664828,-37.377370,16684.350000,0.070000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.658517,-37.332688,16684.350000,0.080000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.652213,-37.288005,16684.350000,0.070000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.645913,-37.243325,16684.350000,0.040000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.639623,-37.198642,16684.350000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.633342,-37.153960,16684.350000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.627070,-37.109280,16684.350000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.620802,-37.064597,16684.350000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.614542,-37.019915,16684.350000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.608293,-36.975235,16684.350000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.602047,-36.930555,16684.350000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.595808,-36.885875,16684.350000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.589577,-36.841192,16684.350000,0.040000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.583357,-36.796512,16684.350000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
